"Message ID";"Date";"Subject";"JSTTime";"Author";"Type";"Category";"Exp number";"Run number";"Num events";"Run time [min]";"Solenoid";"Subdetectors";"DQM plots";"Text"
13822;Thu  26 Sep 2019 00:13:29 +0000;"run number 212";"2019/09/26 08:08 JST";"dlevit";"New Run";"cosmic study";"10";"212";"671229";"1:04:41";"OFF";"PXD | CDC | TOP | ECL | KLM | TRG";"0";"Run was started at 2019/09/26 08:08 JST
Run was stopped at 2019/09/26 09:13 JST
Experiment: 10
Runnumber: 212
Run type: cosmic study
Trigger type: gdl
HLT Script: beam_reco_monitor

HV state: UNKNOWN
Subsystems in PEAK: SVD TOP ARICH PXD 
Subsystems masked: 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of: ERROR in TRG (RCBTRGSRV)"
13821;Wed  25 Sep 2019 23:05:44 +0000;"run number 211";"2019/09/26 06:26 JST";"dlevit";"New Run";"cosmic study";"10";"211";"22652";"1:39:18";"OFF";"PXD | CDC | TOP | ECL | KLM | TRG";"0";"Run was started at 2019/09/26 06:26 JST
Run was stopped at 2019/09/26 08:05 JST
Experiment: 10
Runnumber: 211
Run type: cosmic study
Trigger type: gdl
HLT Script: beam_reco_monitor

HV state: UNKNOWN
Subsystems in PEAK: TOP ARICH PXD 
Subsystems masked: 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of: TRG BUSY."
13818;Wed  25 Sep 2019 21:22:33 +0000;"run number 210";"2019/09/26 06:20 JST";"dlevit";"New Run";"cosmic study";"10";"210";"25425";"0:02:05";"OFF";"PXD | CDC | TOP | ECL | KLM | TRG";"0";"Run was started at 2019/09/26 06:20 JST
Run was stopped at 2019/09/26 06:22 JST
Experiment: 10
Runnumber: 210
Run type: cosmic study
Trigger type: gdl
HLT Script: beam_reco_monitor

HV state: UNKNOWN
Subsystems in PEAK: TOP ARICH PXD 
Subsystems masked: 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 172
Solenoid: OFF (0.0 T, 0 A)
Total events: 25425
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of: Simon Reiter asked to SALS . Run 211 start to run by excluding HLT05"
13817;Wed  25 Sep 2019 21:09:43 +0000;"run number 209";"2019/09/26 05:57 JST";"dlevit";"New Run";"cosmic study";"10";"209";"50836";"0:12:05";"OFF";"PXD | CDC | TOP | ECL | KLM | TRG";"0";"Run was started at 2019/09/26 05:57 JST
Run was stopped at 2019/09/26 06:09 JST
Experiment: 10
Runnumber: 209
Run type: cosmic study
Trigger type: gdl
HLT Script: beam_reco_monitor

HV state: UNKNOWN
Subsystems in PEAK: TOP ARICH PXD 
Subsystems masked: 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 170
Solenoid: OFF (0.0 T, 0 A)
Total events: 50836
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of: Simon Reiter asked to SALS"
13816;Wed  25 Sep 2019 20:40:29 +0000;"run number 208";"2019/09/26 05:37 JST";"dlevit";"New Run";"cosmic study";"10";"208";"30091";"0:02:33";"OFF";"PXD | CDC | TOP | ECL | KLM | TRG";"0";"Run was started at 2019/09/26 05:37 JST
Run was stopped at 2019/09/26 05:40 JST
Experiment: 10
Runnumber: 208
Run type: cosmic study
Trigger type: gdl
HLT Script: beam_reco_monitor

HV state: UNKNOWN
Subsystems in PEAK: SVD TOP ARICH PXD 
Subsystems masked: 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 171
Solenoid: OFF (0.0 T, 0 A)
Total events: 30091
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of: Simon Reiter asked to stop. HLT05 was included "
13815;Wed  25 Sep 2019 20:20:32 +0000;"run number 207";"2019/09/26 03:27 JST";"dlevit";"New Run";"cosmic study";"10";"207";"1156939";"1:52:42";"OFF";"PXD | CDC | TOP | ECL | KLM | TRG";"0";"Run was started at 2019/09/26 03:27 JST
Run was stopped at 2019/09/26 05:20 JST
Experiment: 10
Runnumber: 207
Run type: cosmic study
Trigger type: gdl
HLT Script: beam_reco_monitor

HV state: UNKNOWN
Subsystems in PEAK: SVD TOP ARICH PXD 
Subsystems masked: 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 170
Solenoid: OFF (0.0 T, 0 A)
Total events: 1156939
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of: Simon Reiter request to stop and re include HLT05."
13814;Wed  25 Sep 2019 18:20:41 +0000;"run number 206";"2019/09/25 23:59 JST";"dlevit";"New Run";"cosmic study";"10";"206";"2024434";"3:21:27";"OFF";"PXD | CDC | TOP | ECL | KLM | TRG";"0";"Run was started at 2019/09/25 23:59 JST
Run was stopped at 2019/09/26 03:20 JST
Experiment: 10
Runnumber: 206
Run type: cosmic study
Trigger type: gdl
HLT Script: beam_reco_monitor

HV state: UNKNOWN
Subsystems in PEAK: SVD TOP ARICH PXD 
Subsystems masked: 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 167
Solenoid: OFF (0.0 T, 0 A)
Total events: 2024434
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of: KLM Busy"
13811;Wed  25 Sep 2019 14:55:11 +0000;"run number 205";"2019/09/25 23:52 JST";"dlevit";"New Run";"cosmic study";"10";"205";"-99";"0:02:15";"OFF";"PXD | CDC | TOP | ECL | KLM | TRG";"0";"Run was started at 2019/09/25 23:52 JST
Run was stopped at 2019/09/25 23:55 JST
Experiment: 10
Runnumber: 205
Run type: cosmic study
Trigger type: gdl
HLT Script: beam_reco_monitor

HV state: UNKNOWN
Subsystems in PEAK: SVD TOP ARICH PXD 
Subsystems masked: 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
13810;Wed  25 Sep 2019 14:50:22 +0000;"run number 204";"2019/09/25 23:44 JST";"dlevit";"New Run";"cosmic study";"10";"204";"-99";"0:05:23";"OFF";"PXD | CDC | TOP | ECL | KLM | TRG";"0";"Run was started at 2019/09/25 23:44 JST
Run was stopped at 2019/09/25 23:50 JST
Experiment: 10
Runnumber: 204
Run type: cosmic study
Trigger type: gdl
HLT Script: beam_reco_monitor

HV state: UNKNOWN
Subsystems in PEAK: SVD TOP ARICH PXD 
Subsystems masked: 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 25.9577395328
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, -1 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
13809;Wed  25 Sep 2019 14:42:24 +0000;"run number 203";"2019/09/25 23:29 JST";"dlevit";"New Run";"cosmic study";"10";"203";"-99";"0:12:25";"OFF";"CDC | TOP | ECL | KLM | TRG";"0";"Run was started at 2019/09/25 23:29 JST
Run was stopped at 2019/09/25 23:42 JST
Experiment: 10
Runnumber: 203
Run type: cosmic study
Trigger type: gdl
HLT Script: beam_reco_monitor

HV state: UNKNOWN
Subsystems in PEAK: SVD TOP ARICH PXD 
Subsystems masked: 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
13808;Wed  25 Sep 2019 14:25:18 +0000;"run number 202";"2019/09/25 23:23 JST";"dlevit";"New Run";"cosmic study";"10";"202";"-99";"0:01:31";"OFF";"CDC | TOP | ECL | KLM | TRG";"0";"Run was started at 2019/09/25 23:23 JST
Run was stopped at 2019/09/25 23:25 JST
Experiment: 10
Runnumber: 202
Run type: cosmic study
Trigger type: gdl
HLT Script: beam_reco_monitor

HV state: UNKNOWN
Subsystems in PEAK: SVD TOP ARICH PXD 
Subsystems masked: 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
13807;Wed  25 Sep 2019 14:17:22 +0000;"run number 200";"2019/09/25 21:18 JST";"dlevit";"New Run";"cosmic study";"10";"200";"-99";"1:59:00";"OFF";"CDC | TOP | ECL | KLM | TRG";"0";"Run was started at 2019/09/25 21:18 JST
Run was stopped at 2019/09/25 23:17 JST
Experiment: 10
Runnumber: 200
Run type: cosmic study
Trigger type: gdl
HLT Script: beam_reco_monitor

HV state: UNKNOWN
Subsystems in PEAK: SVD TOP ARICH PXD 
Subsystems masked: 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
13806;Wed  25 Sep 2019 12:12:40 +0000;"run number 198";"2019/09/25 21:11 JST";"dlevit";"New Run";"cosmic study";"10";"198";"-99";"0:01:17";"OFF";"SVD | CDC | TOP | ECL | KLM | TRG";"0";"Run was started at 2019/09/25 21:11 JST
Run was stopped at 2019/09/25 21:12 JST
Experiment: 10
Runnumber: 198
Run type: cosmic study
Trigger type: gdl
HLT Script: beam_reco_monitor

HV state: UNKNOWN
Subsystems in PEAK: SVD TOP ARICH PXD 
Subsystems masked: 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
13805;Wed  25 Sep 2019 12:08:44 +0000;"run number 190";"2019/09/25 20:04 JST";"dlevit";"New Run";"cosmic study";"10";"190";"-99";"1:04:09";"OFF";"CDC | TOP | ECL | KLM | TRG";"0";"Run was started at 2019/09/25 20:04 JST
Run was stopped at 2019/09/25 21:08 JST
Experiment: 10
Runnumber: 190
Run type: cosmic study
Trigger type: gdl
HLT Script: beam_reco_monitor

HV state: UNKNOWN
Subsystems in PEAK: TOP ARICH 
Subsystems masked: 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 17.8521710202
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
13804;Wed  25 Sep 2019 11:02:34 +0000;"run number 185";"2019/09/25 19:43 JST";"dlevit";"New Run";"cosmic study";"10";"185";"-99";"0:18:33";"OFF";"CDC | TOP | ECL | KLM | TRG";"0";"Run was started at 2019/09/25 19:43 JST
Run was stopped at 2019/09/25 20:02 JST
Experiment: 10
Runnumber: 185
Run type: cosmic study
Trigger type: gdl
HLT Script: beam_reco_monitor

HV state: UNKNOWN
Subsystems in PEAK: TOP ARICH 
Subsystems masked: 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
13803;Wed  25 Sep 2019 10:41:29 +0000;"run number 184";"2019/09/25 18:58 JST";"dlevit";"New Run";"cosmic study";"10";"184";"-99";"0:42:36";"OFF";"CDC | TOP | ECL | KLM | TRG";"0";"Run was started at 2019/09/25 18:58 JST
Run was stopped at 2019/09/25 19:41 JST
Experiment: 10
Runnumber: 184
Run type: cosmic study
Trigger type: gdl
HLT Script: beam_reco_monitor

HV state: UNKNOWN
Subsystems in PEAK: TOP ARICH 
Subsystems masked: 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
13802;Wed  25 Sep 2019 09:53:06 +0000;"run number 182";"2019/09/25 18:29 JST";"dlevit";"New Run";"DAQ study";"10";"182";"-99";"0:21:53";"OFF";"CDC | KLM";"0";"Run was started at 2019/09/25 18:29 JST
Run was stopped at 2019/09/25 18:51 JST
Experiment: 10
Runnumber: 182
Run type: DAQ study
Trigger type: poisson, 30000 Hz
HLT Script: passthrough

HV state: UNKNOWN
Subsystems in PEAK: ARICH 
Subsystems masked: 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 24.8740639501
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
13801;Wed  25 Sep 2019 09:27:04 +0000;"run number 180";"2019/09/25 18:25 JST";"dlevit";"New Run";"DAQ study";"10";"180";"-99";"0:01:34";"OFF";"CDC | KLM";"0";"Run was started at 2019/09/25 18:25 JST
Run was stopped at 2019/09/25 18:27 JST
Experiment: 10
Runnumber: 180
Run type: DAQ study
Trigger type: poisson, 30000 Hz
HLT Script: passthrough

HV state: UNKNOWN
Subsystems in PEAK: ARICH 
Subsystems masked: 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
13800;Wed  25 Sep 2019 09:21:00 +0000;"run number 178";"2019/09/25 18:19 JST";"dlevit";"New Run";"DAQ study";"10";"178";"-99";"0:01:34";"OFF";"CDC | KLM";"0";"Run was started at 2019/09/25 18:19 JST
Run was stopped at 2019/09/25 18:20 JST
Experiment: 10
Runnumber: 178
Run type: DAQ study
Trigger type: poisson, 30000 Hz
HLT Script: passthrough

HV state: UNKNOWN
Subsystems in PEAK: ARICH 
Subsystems masked: 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
13799;Wed  25 Sep 2019 09:17:18 +0000;"run number 177";"2019/09/25 17:31 JST";"dlevit";"New Run";"DAQ study";"10";"177";"-99";"0:45:29";"OFF";"CDC | KLM";"0";"Run was started at 2019/09/25 17:31 JST
Run was stopped at 2019/09/25 18:17 JST
Experiment: 10
Runnumber: 177
Run type: DAQ study
Trigger type: poisson, 30000 Hz
HLT Script: passthrough

HV state: UNKNOWN
Subsystems in PEAK: ARICH 
Subsystems masked: 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
13798;Wed  25 Sep 2019 08:20:33 +0000;"run number 175";"2019/09/25 17:12 JST";"dlevit";"New Run";"DAQ study";"10";"175";"-99";"0:07:52";"OFF";"CDC | KLM";"0";"Run was started at 2019/09/25 17:12 JST
Run was stopped at 2019/09/25 17:20 JST
Experiment: 10
Runnumber: 175
Run type: DAQ study
Trigger type: gdl
HLT Script: passthrough

HV state: UNKNOWN
Subsystems in PEAK: ARICH 
Subsystems masked: 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 0.0
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
13797;Wed  25 Sep 2019 08:10:09 +0000;"run number 173";"2019/09/25 15:52 JST";"dlevit";"New Run";"DAQ study";"10";"173";"-99";"1:17:12";"OFF";"CDC | KLM | TRG";"0";"Run was started at 2019/09/25 15:52 JST
Run was stopped at 2019/09/25 17:10 JST
Experiment: 10
Runnumber: 173
Run type: DAQ study
Trigger type: gdl
HLT Script: passthrough

HV state: UNKNOWN
Subsystems in PEAK: PXD 
Subsystems masked: 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 1258755.02504
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of:"
13795;Wed  25 Sep 2019 06:47:27 +0000;"run number 171";"2019/09/25 15:36 JST";"dlevit";"New Run";"DAQ study";"10";"171";"-99";"0:11:11";"OFF";"CDC | KLM | TRG";"0";"Run was started at 2019/09/25 15:36 JST
Run was stopped at 2019/09/25 15:47 JST
Experiment: 10
Runnumber: 171
Run type: DAQ study
Trigger type: gdl
HLT Script: passthrough

HV state: UNKNOWN
Subsystems in PEAK: PXD 
Subsystems masked: 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 1259712.99904
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of: KLM BUSY"
13794;Wed  25 Sep 2019 06:31:51 +0000;"run number 168";"2019/09/25 15:26 JST";"dlevit";"New Run";"DAQ study";"10";"168";"-99";"0:05:19";"OFF";"CDC | KLM | TRG";"0";"Run was started at 2019/09/25 15:26 JST
Run was stopped at 2019/09/25 15:31 JST
Experiment: 10
Runnumber: 168
Run type: DAQ study
Trigger type: gdl
HLT Script: passthrough

HV state: UNKNOWN
Subsystems in PEAK: PXD 
Subsystems masked: 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 1232146.82656
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of: KLM BUSY"
13793;Wed  25 Sep 2019 06:24:31 +0000;"run number 166";"2019/09/25 15:21 JST";"dlevit";"New Run";"DAQ study";"10";"166";"-99";"0:02:55";"OFF";"SVD | CDC | KLM | TRG";"0";"Run was started at 2019/09/25 15:21 JST
Run was stopped at 2019/09/25 15:24 JST
Experiment: 10
Runnumber: 166
Run type: DAQ study
Trigger type: gdl
HLT Script: passthrough

HV state: UNKNOWN
Subsystems in PEAK: SVD PXD 
Subsystems masked: 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 1244462.94258
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 1 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of: Stopped to exclude SVD by expert request"
13792;Wed  25 Sep 2019 06:15:54 +0000;"run number 163";"2019/09/25 14:45 JST";"dlevit";"New Run";"DAQ study";"10";"163";"-99";"0:30:43";"OFF";"SVD | CDC | KLM | TRG";"0";"Run was started at 2019/09/25 14:45 JST
Run was stopped at 2019/09/25 15:15 JST
Experiment: 10
Runnumber: 163
Run type: DAQ study
Trigger type: gdl
HLT Script: passthrough

HV state: UNKNOWN
Subsystems in PEAK: SVD PXD 
Subsystems masked: 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 1227228.94609
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of: KLM BUSY"
13791;Wed  25 Sep 2019 05:40:16 +0000;"run number 158";"2019/09/25 13:25 JST";"dlevit";"New Run";"DAQ study";"10";"158";"-99";"1:14:22";"OFF";"SVD | CDC | KLM | TRG";"0";"Run was started at 2019/09/25 13:25 JST
Run was stopped at 2019/09/25 14:40 JST
Experiment: 10
Runnumber: 158
Run type: DAQ study
Trigger type: gdl
HLT Script: passthrough

HV state: UNKNOWN
Subsystems in PEAK: SVD PXD 
Subsystems masked: 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 1211185.75788
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of: KLM BUSY. However, the run was overall much longer than 30 kHz runs."
13790;Wed  25 Sep 2019 04:19:09 +0000;"run number 157";"2019/09/25 13:10 JST";"dlevit";"New Run";"DAQ study";"10";"157";"-99";"0:08:45";"OFF";"SVD | CDC | KLM | TRG";"0";"Run was started at 2019/09/25 13:10 JST
Run was stopped at 2019/09/25 13:19 JST
Experiment: 10
Runnumber: 157
Run type: DAQ study
Trigger type: gdl
HLT Script: passthrough

HV state: UNKNOWN
Subsystems in PEAK: SVD PXD 
Subsystems masked: 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 1182483.13909
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of: KLM BUSY. This seem to indicate back pressure at HLT.
In order to alleviate this, changed trigger type to gdl [20kHz poisson + cosmic] after this run."
13789;Wed  25 Sep 2019 04:05:53 +0000;"run number 155";"2019/09/25 13:03 JST";"dlevit";"New Run";"DAQ study";"10";"155";"-99";"0:02:33";"OFF";"SVD | CDC | KLM | TRG";"0";"Run was started at 2019/09/25 13:03 JST
Run was stopped at 2019/09/25 13:05 JST
Experiment: 10
Runnumber: 155
Run type: DAQ study
Trigger type: gdl
HLT Script: passthrough

HV state: UNKNOWN
Subsystems in PEAK: SVD PXD 
Subsystems masked: 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 1212576.15494
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of: KLM BUSY."
13788;Wed  25 Sep 2019 04:00:20 +0000;"run number 153";"2019/09/25 12:53 JST";"dlevit";"New Run";"DAQ study";"10";"153";"-99";"0:06:28";"OFF";"SVD | CDC | KLM";"0";"Run was started at 2019/09/25 12:53 JST
Run was stopped at 2019/09/25 13:00 JST
Experiment: 10
Runnumber: 153
Run type: DAQ study
Trigger type: poisson, 30000 Hz
HLT Script: passthrough

HV state: UNKNOWN
Subsystems in PEAK: SVD PXD 
Subsystems masked: 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 1194961.75662
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of: SVD BUSY
1=25600 reg=0a000000 10800040 BUSY ready tag=0 min=6
8=03780 34000010 busy=4 [cpr1019] 

Included TRG and changed trigger type to gdl [30kHz poisson + cosmic] after this run."
13787;Wed  25 Sep 2019 03:49:54 +0000;"run number 151";"2019/09/25 12:49 JST";"dlevit";"New Run";"DAQ study";"10";"151";"-99";"0:00:13";"OFF";"SVD | CDC | KLM";"0";"Run was started at 2019/09/25 12:49 JST
Run was stopped at 2019/09/25 12:49 JST
Experiment: 10
Runnumber: 151
Run type: DAQ study
Trigger type: poisson, 30000 Hz
HLT Script: passthrough

HV state: UNKNOWN
Subsystems in PEAK: SVD PXD 
Subsystems masked: 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 18.115215216
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of: SVD BUSY
Also there were ERRORS from EB1_HLT01-05"
13786;Wed  25 Sep 2019 03:45:55 +0000;"run number 150";"2019/09/25 12:33 JST";"dlevit";"New Run";"DAQ study";"10";"150";"-99";"0:12:01";"OFF";"SVD | CDC | KLM";"0";"Run was started at 2019/09/25 12:33 JST
Run was stopped at 2019/09/25 12:45 JST
Experiment: 10
Runnumber: 150
Run type: DAQ study
Trigger type: poisson, 30000 Hz
HLT Script: passthrough

HV state: UNKNOWN
Subsystems in PEAK: SVD PXD 
Subsystems masked: 

HER/LER current at the start: -0.0617 / -0.0019 mA
Number of HER/LER bunches: 1576.0 / 1576.0
Luminosity at start [10^30 /cm^2/sec]: 16.5737924795
Rate (Trig. output) at start [Hz]: 0.0
Solenoid: OFF (0.0 T, 0 A)
Total events: -99
Integrated Luminosity [10^33 /cm^2]: -99

Stopped because of: KLM BUSY"
